timeindex,CR-electricity-demand-profile,NR-electricity-demand-profile,WR-electricity-demand-profile,ER-electricity-demand-profile
2019-04-11 00:00:00,9.76352264925638E-05,9.76352264925629E-05,9.76352264925632E-05,9.76352264925636E-05
2019-04-11 01:00:00,9.12797869822978E-05,9.12797869822969E-05,9.12797869822972E-05,9.12797869822976E-05
2019-04-11 02:00:00,8.88159892525807E-05,8.88159892525799E-05,8.88159892525801E-05,8.88159892525805E-05
2019-04-11 03:00:00,8.64203463701587E-05,8.64203463701579E-05,8.64203463701582E-05,8.64203463701586E-05
2019-04-11 04:00:00,8.69383232096013E-05,8.69383232096005E-05,8.69383232096008E-05,8.69383232096011E-05
2019-04-11 05:00:00,9.44694338357075E-05,9.44694338357066E-05,9.44694338357068E-05,9.44694338357072E-05
2019-04-11 06:00:00,1.10404037133297E-04,1.10404037133296E-04,1.10404037133296E-04,1.10404037133296E-04
2019-04-11 07:00:00,1.13958312419735E-04,1.13958312419734E-04,1.13958312419734E-04,1.13958312419735E-04
2019-04-11 08:00:00,1.15795085554337E-04,1.15795085554336E-04,1.15795085554337E-04,1.15795085554337E-04
2019-04-11 09:00:00,1.19782144121099E-04,1.19782144121098E-04,1.19782144121099E-04,1.19782144121099E-04
2019-04-11 10:00:00,1.19434554399894E-04,1.19434554399893E-04,1.19434554399894E-04,1.19434554399894E-04
2019-04-11 11:00:00,1.20848767481267E-04,1.20848767481266E-04,1.20848767481267E-04,1.20848767481267E-04
2019-04-11 12:00:00,1.22702579327693E-04,1.22702579327692E-04,1.22702579327693E-04,1.22702579327693E-04
2019-04-11 13:00:00,1.18398600721009E-04,1.18398600721008E-04,1.18398600721009E-04,1.18398600721009E-04
2019-04-11 14:00:00,1.17079804425850E-04,1.17079804425848E-04,1.17079804425849E-04,1.17079804425849E-04
2019-04-11 15:00:00,1.16122228821354E-04,1.16122228821353E-04,1.16122228821353E-04,1.16122228821353E-04
2019-04-11 16:00:00,1.20726088756136E-04,1.20726088756135E-04,1.20726088756135E-04,1.20726088756136E-04
2019-04-11 17:00:00,1.21499646272935E-04,1.21499646272934E-04,1.21499646272935E-04,1.21499646272935E-04
2019-04-11 18:00:00,1.27698329634423E-04,1.27698329634421E-04,1.27698329634422E-04,1.27698329634422E-04
2019-04-11 19:00:00,1.49231853637303E-04,1.49231853637301E-04,1.49231853637302E-04,1.49231853637302E-04
2019-04-11 20:00:00,1.59070005844347E-04,1.59070005844345E-04,1.59070005844346E-04,1.59070005844347E-04
2019-04-11 21:00:00,1.52588479866585E-04,1.52588479866584E-04,1.52588479866584E-04,1.52588479866585E-04
2019-04-11 22:00:00,1.36514159132041E-04,1.36514159132040E-04,1.36514159132040E-04,1.36514159132041E-04
2019-04-11 23:00:00,1.13637984637448E-04,1.13637984637447E-04,1.13637984637447E-04,1.13637984637448E-04
2019-04-12 00:00:00,9.63505076210516E-05,9.63505076210507E-05,9.63505076210509E-05,9.63505076210514E-05
2019-04-12 01:00:00,8.57217591853842E-05,8.57217591853834E-05,8.57217591853836E-05,8.57217591853840E-05
2019-04-12 02:00:00,8.29785265817573E-05,8.29785265817565E-05,8.29785265817568E-05,8.29785265817571E-05
2019-04-12 03:00:00,8.11587921589787E-05,8.11587921589780E-05,8.11587921589782E-05,8.11587921589785E-05
2019-04-12 04:00:00,7.97445790776059E-05,7.97445790776051E-05,7.97445790776053E-05,7.97445790776057E-05
2019-04-12 05:00:00,9.10719146980478E-05,9.10719146980469E-05,9.10719146980472E-05,9.10719146980476E-05
2019-04-12 06:00:00,1.00283042309978E-04,1.00283042309977E-04,1.00283042309977E-04,1.00283042309977E-04
2019-04-12 07:00:00,1.08635418845989E-04,1.08635418845988E-04,1.08635418845989E-04,1.08635418845989E-04
2019-04-12 08:00:00,1.12717894198965E-04,1.12717894198963E-04,1.12717894198964E-04,1.12717894198964E-04
2019-04-12 09:00:00,1.10628948129370E-04,1.10628948129369E-04,1.10628948129370E-04,1.10628948129370E-04
2019-04-12 10:00:00,1.07115565751309E-04,1.07115565751308E-04,1.07115565751308E-04,1.07115565751309E-04
2019-04-12 11:00:00,1.09426015074612E-04,1.09426015074611E-04,1.09426015074612E-04,1.09426015074612E-04
2019-04-12 12:00:00,1.11777357306292E-04,1.11777357306291E-04,1.11777357306292E-04,1.11777357306292E-04
2019-04-12 13:00:00,1.07296176096641E-04,1.07296176096640E-04,1.07296176096640E-04,1.07296176096641E-04
2019-04-12 14:00:00,1.09650926070686E-04,1.09650926070685E-04,1.09650926070685E-04,1.09650926070686E-04
2019-04-12 15:00:00,1.07360923201571E-04,1.07360923201570E-04,1.07360923201571E-04,1.07360923201571E-04
2019-04-12 16:00:00,1.01543906984937E-04,1.01543906984936E-04,1.01543906984936E-04,1.01543906984936E-04
2019-04-12 17:00:00,9.63539153634163E-05,9.63539153634154E-05,9.63539153634157E-05,9.63539153634161E-05
2019-04-12 18:00:00,1.05408286826567E-04,1.05408286826566E-04,1.05408286826567E-04,1.05408286826567E-04
2019-04-12 19:00:00,1.24679069899251E-04,1.24679069899250E-04,1.24679069899250E-04,1.24679069899250E-04
2019-04-12 20:00:00,1.38582658747447E-04,1.38582658747445E-04,1.38582658747446E-04,1.38582658747446E-04
2019-04-12 21:00:00,1.42113079837332E-04,1.42113079837330E-04,1.42113079837331E-04,1.42113079837331E-04
2019-04-12 22:00:00,1.33774334270779E-04,1.33774334270778E-04,1.33774334270778E-04,1.33774334270779E-04
2019-04-12 23:00:00,1.14391095700059E-04,1.14391095700058E-04,1.14391095700058E-04,1.14391095700058E-04
2019-04-13 00:00:00,1.00562477183887E-04,1.00562477183886E-04,1.00562477183887E-04,1.00562477183887E-04
2019-04-13 01:00:00,9.59688404761991E-05,9.59688404761982E-05,9.59688404761985E-05,9.59688404761989E-05
2019-04-13 02:00:00,9.18829573808592E-05,9.18829573808584E-05,9.18829573808586E-05,9.18829573808590E-05
2019-04-13 03:00:00,8.69280999825071E-05,8.69280999825062E-05,8.69280999825065E-05,8.69280999825069E-05
2019-04-13 04:00:00,8.77970742855193E-05,8.77970742855185E-05,8.77970742855187E-05,8.77970742855191E-05
2019-04-13 05:00:00,9.17227934897158E-05,9.17227934897149E-05,9.17227934897152E-05,9.17227934897156E-05
2019-04-13 06:00:00,1.01673401194797E-04,1.01673401194796E-04,1.01673401194797E-04,1.01673401194797E-04
2019-04-13 07:00:00,1.09875837066760E-04,1.09875837066759E-04,1.09875837066759E-04,1.09875837066760E-04
2019-04-13 08:00:00,1.11811434729940E-04,1.11811434729939E-04,1.11811434729939E-04,1.11811434729940E-04
2019-04-13 09:00:00,1.09153395685432E-04,1.09153395685431E-04,1.09153395685431E-04,1.09153395685432E-04
2019-04-13 10:00:00,1.07354107716842E-04,1.07354107716841E-04,1.07354107716841E-04,1.07354107716842E-04
2019-04-13 11:00:00,1.09023901475571E-04,1.09023901475570E-04,1.09023901475571E-04,1.09023901475571E-04
2019-04-13 12:00:00,1.13164308448747E-04,1.13164308448746E-04,1.13164308448747E-04,1.13164308448747E-04
2019-04-13 13:00:00,1.14523997652284E-04,1.14523997652283E-04,1.14523997652283E-04,1.14523997652284E-04
2019-04-13 14:00:00,1.13794740786227E-04,1.13794740786226E-04,1.13794740786226E-04,1.13794740786227E-04
2019-04-13 15:00:00,1.12826941954637E-04,1.12826941954636E-04,1.12826941954636E-04,1.12826941954636E-04
2019-04-13 16:00:00,1.12026122498919E-04,1.12026122498918E-04,1.12026122498919E-04,1.12026122498919E-04
2019-04-13 17:00:00,1.13835633694604E-04,1.13835633694603E-04,1.13835633694603E-04,1.13835633694604E-04
2019-04-13 18:00:00,1.17894254851026E-04,1.17894254851025E-04,1.17894254851025E-04,1.17894254851025E-04
2019-04-13 19:00:00,1.50117866652139E-04,1.50117866652137E-04,1.50117866652138E-04,1.50117866652138E-04
2019-04-13 20:00:00,1.55229480199269E-04,1.55229480199268E-04,1.55229480199268E-04,1.55229480199269E-04
2019-04-13 21:00:00,1.52976962496167E-04,1.52976962496166E-04,1.52976962496166E-04,1.52976962496167E-04
2019-04-13 22:00:00,1.34755764071828E-04,1.34755764071827E-04,1.34755764071827E-04,1.34755764071828E-04
2019-04-13 23:00:00,1.15239623548882E-04,1.15239623548881E-04,1.15239623548882E-04,1.15239623548882E-04
2019-04-14 00:00:00,1.00555661699158E-04,1.00555661699157E-04,1.00555661699157E-04,1.00555661699158E-04
2019-04-14 01:00:00,9.37878853627567E-05,9.37878853627558E-05,9.37878853627561E-05,9.37878853627565E-05
2019-04-14 02:00:00,9.09492359729167E-05,9.09492359729158E-05,9.09492359729161E-05,9.09492359729165E-05
2019-04-14 03:00:00,8.91567634890561E-05,8.91567634890553E-05,8.91567634890555E-05,8.91567634890559E-05
2019-04-14 04:00:00,8.58853308188924E-05,8.58853308188916E-05,8.58853308188918E-05,8.58853308188922E-05
2019-04-14 05:00:00,8.64850934750891E-05,8.64850934750882E-05,8.64850934750885E-05,8.64850934750889E-05
2019-04-14 06:00:00,9.25610981114453E-05,9.25610981114444E-05,9.25610981114447E-05,9.25610981114450E-05
2019-04-14 07:00:00,1.01540499242572E-04,1.01540499242571E-04,1.01540499242571E-04,1.01540499242572E-04
2019-04-14 08:00:00,1.06713452152268E-04,1.06713452152267E-04,1.06713452152267E-04,1.06713452152268E-04
2019-04-14 09:00:00,1.10898159776186E-04,1.10898159776185E-04,1.10898159776185E-04,1.10898159776186E-04
2019-04-14 10:00:00,1.11617193415149E-04,1.11617193415148E-04,1.11617193415148E-04,1.11617193415149E-04
2019-04-14 11:00:00,1.09858798354936E-04,1.09858798354935E-04,1.09858798354935E-04,1.09858798354936E-04
2019-04-14 12:00:00,1.16916232792341E-04,1.16916232792340E-04,1.16916232792341E-04,1.16916232792341E-04
2019-04-14 13:00:00,1.18797306577685E-04,1.18797306577684E-04,1.18797306577685E-04,1.18797306577685E-04
2019-04-14 14:00:00,1.16967348927813E-04,1.16967348927812E-04,1.16967348927812E-04,1.16967348927812E-04
2019-04-14 15:00:00,1.13675469803460E-04,1.13675469803459E-04,1.13675469803460E-04,1.13675469803460E-04
2019-04-14 16:00:00,1.11995452817637E-04,1.11995452817636E-04,1.11995452817636E-04,1.11995452817636E-04
2019-04-14 17:00:00,1.10775481051055E-04,1.10775481051054E-04,1.10775481051054E-04,1.10775481051055E-04
2019-04-14 18:00:00,1.17212706378075E-04,1.17212706378074E-04,1.17212706378074E-04,1.17212706378075E-04
2019-04-14 19:00:00,1.38231661283877E-04,1.38231661283876E-04,1.38231661283876E-04,1.38231661283877E-04
2019-04-14 20:00:00,1.41377007486545E-04,1.41377007486543E-04,1.41377007486544E-04,1.41377007486544E-04
2019-04-14 21:00:00,1.40961262918045E-04,1.40961262918043E-04,1.40961262918044E-04,1.40961262918044E-04
2019-04-14 22:00:00,1.27725591573341E-04,1.27725591573339E-04,1.27725591573340E-04,1.27725591573340E-04
2019-04-14 23:00:00,1.07640358075481E-04,1.07640358075480E-04,1.07640358075481E-04,1.07640358075481E-04
2019-04-15 00:00:00,9.36311292139780E-05,9.36311292139771E-05,9.36311292139774E-05,9.36311292139778E-05
2019-04-15 01:00:00,8.63147063568514E-05,8.63147063568505E-05,8.63147063568508E-05,8.63147063568512E-05
2019-04-15 02:00:00,8.21674838989459E-05,8.21674838989451E-05,8.21674838989453E-05,8.21674838989457E-05
2019-04-15 03:00:00,7.86336550666961E-05,7.86336550666953E-05,7.86336550666956E-05,7.86336550666959E-05
2019-04-15 04:00:00,8.00580913751632E-05,8.00580913751625E-05,8.00580913751627E-05,8.00580913751630E-05
2019-04-15 05:00:00,8.72688742189824E-05,8.72688742189816E-05,8.72688742189819E-05,8.72688742189823E-05
2019-04-15 06:00:00,1.05166337118670E-04,1.05166337118669E-04,1.05166337118669E-04,1.05166337118670E-04
2019-04-15 07:00:00,1.07694881953317E-04,1.07694881953316E-04,1.07694881953317E-04,1.07694881953317E-04
2019-04-15 08:00:00,1.13433520095563E-04,1.13433520095562E-04,1.13433520095562E-04,1.13433520095563E-04
2019-04-15 09:00:00,1.18603065262895E-04,1.18603065262893E-04,1.18603065262894E-04,1.18603065262894E-04
2019-04-15 10:00:00,1.21114571385718E-04,1.21114571385717E-04,1.21114571385717E-04,1.21114571385718E-04
2019-04-15 11:00:00,1.27265546354099E-04,1.27265546354098E-04,1.27265546354098E-04,1.27265546354099E-04
2019-04-15 12:00:00,1.24365557601693E-04,1.24365557601692E-04,1.24365557601693E-04,1.24365557601693E-04
2019-04-15 13:00:00,1.21053232023153E-04,1.21053232023151E-04,1.21053232023152E-04,1.21053232023152E-04
2019-04-15 14:00:00,1.20252412567435E-04,1.20252412567434E-04,1.20252412567435E-04,1.20252412567435E-04
2019-04-15 15:00:00,1.21543946923677E-04,1.21543946923676E-04,1.21543946923676E-04,1.21543946923677E-04
2019-04-15 16:00:00,1.19141488556526E-04,1.19141488556525E-04,1.19141488556525E-04,1.19141488556525E-04
2019-04-15 17:00:00,1.17485325767255E-04,1.17485325767254E-04,1.17485325767254E-04,1.17485325767255E-04
2019-04-15 18:00:00,1.18139612301288E-04,1.18139612301287E-04,1.18139612301287E-04,1.18139612301288E-04
2019-04-15 19:00:00,1.48897894885557E-04,1.48897894885555E-04,1.48897894885556E-04,1.48897894885556E-04
2019-04-15 20:00:00,1.61155544171576E-04,1.61155544171575E-04,1.61155544171575E-04,1.61155544171576E-04
2019-04-15 21:00:00,1.57301387557040E-04,1.57301387557038E-04,1.57301387557039E-04,1.57301387557039E-04
2019-04-15 22:00:00,1.39703805985451E-04,1.39703805985449E-04,1.39703805985450E-04,1.39703805985450E-04
2019-04-15 23:00:00,1.18664404625460E-04,1.18664404625459E-04,1.18664404625459E-04,1.18664404625460E-04
2019-04-16 00:00:00,1.03748716294932E-04,1.03748716294931E-04,1.03748716294932E-04,1.03748716294932E-04
2019-04-16 01:00:00,9.53724855623672E-05,9.53724855623663E-05,9.53724855623666E-05,9.53724855623670E-05
2019-04-16 02:00:00,9.07141017497486E-05,9.07141017497478E-05,9.07141017497480E-05,9.07141017497485E-05
2019-04-16 03:00:00,9.05403068891462E-05,9.05403068891453E-05,9.05403068891456E-05,9.05403068891460E-05
2019-04-16 04:00:00,8.98110500230889E-05,8.98110500230880E-05,8.98110500230883E-05,8.98110500230887E-05
2019-04-16 05:00:00,9.65890495865844E-05,9.65890495865834E-05,9.65890495865837E-05,9.65890495865842E-05
2019-04-16 06:00:00,1.10710733946124E-04,1.10710733946123E-04,1.10710733946124E-04,1.10710733946124E-04
2019-04-16 07:00:00,1.10448337784038E-04,1.10448337784037E-04,1.10448337784038E-04,1.10448337784038E-04
2019-04-16 08:00:00,1.12707670971870E-04,1.12707670971869E-04,1.12707670971870E-04,1.12707670971870E-04
2019-04-16 09:00:00,1.15648552632653E-04,1.15648552632652E-04,1.15648552632652E-04,1.15648552632653E-04
2019-04-16 10:00:00,1.19952531239337E-04,1.19952531239336E-04,1.19952531239336E-04,1.19952531239337E-04
2019-04-16 11:00:00,1.20923737813292E-04,1.20923737813291E-04,1.20923737813291E-04,1.20923737813292E-04
2019-04-16 12:00:00,1.22334543152300E-04,1.22334543152299E-04,1.22334543152299E-04,1.22334543152300E-04
2019-04-16 13:00:00,1.17284268967735E-04,1.17284268967734E-04,1.17284268967734E-04,1.17284268967735E-04
2019-04-16 14:00:00,1.15815532008526E-04,1.15815532008525E-04,1.15815532008525E-04,1.15815532008526E-04
2019-04-16 15:00:00,1.17427394147054E-04,1.17427394147053E-04,1.17427394147054E-04,1.17427394147054E-04
2019-04-16 16:00:00,1.23452282647939E-04,1.23452282647938E-04,1.23452282647938E-04,1.23452282647939E-04
2019-04-16 17:00:00,1.18115758104735E-04,1.18115758104734E-04,1.18115758104734E-04,1.18115758104734E-04
2019-04-16 18:00:00,1.28788807191144E-04,1.28788807191143E-04,1.28788807191143E-04,1.28788807191144E-04
2019-04-16 19:00:00,1.48952418763393E-04,1.48952418763391E-04,1.48952418763392E-04,1.48952418763392E-04
2019-04-16 20:00:00,1.51774029441409E-04,1.51774029441407E-04,1.51774029441408E-04,1.51774029441409E-04
2019-04-16 21:00:00,1.49712345310733E-04,1.49712345310731E-04,1.49712345310732E-04,1.49712345310732E-04
2019-04-16 22:00:00,1.33743664589496E-04,1.33743664589495E-04,1.33743664589495E-04,1.33743664589496E-04
2019-04-16 23:00:00,1.10359736482555E-04,1.10359736482554E-04,1.10359736482554E-04,1.10359736482555E-04
2019-04-17 00:00:00,9.56416972091828E-05,9.56416972091819E-05,9.56416972091822E-05,9.56416972091826E-05
2019-04-17 01:00:00,8.80969556136176E-05,8.80969556136168E-05,8.80969556136171E-05,8.80969556136174E-05
2019-04-17 02:00:00,8.51254042715523E-05,8.51254042715515E-05,8.51254042715517E-05,8.51254042715521E-05
2019-04-17 03:00:00,8.25491510437983E-05,8.25491510437975E-05,8.25491510437978E-05,8.25491510437981E-05
2019-04-17 04:00:00,8.36259976310606E-05,8.36259976310598E-05,8.36259976310600E-05,8.36259976310604E-05
2019-04-17 05:00:00,8.94055286816832E-05,8.94055286816823E-05,8.94055286816826E-05,8.94055286816830E-05
2019-04-17 06:00:00,1.03360233665350E-04,1.03360233665349E-04,1.03360233665350E-04,1.03360233665350E-04
2019-04-17 07:00:00,1.02944489096850E-04,1.02944489096849E-04,1.02944489096850E-04,1.02944489096850E-04
2019-04-17 08:00:00,1.10281358408166E-04,1.10281358408164E-04,1.10281358408165E-04,1.10281358408165E-04
2019-04-17 09:00:00,1.18436085887022E-04,1.18436085887020E-04,1.18436085887021E-04,1.18436085887021E-04
2019-04-17 10:00:00,1.15123760308481E-04,1.15123760308480E-04,1.15123760308480E-04,1.15123760308481E-04
2019-04-17 11:00:00,1.18790491092956E-04,1.18790491092955E-04,1.18790491092955E-04,1.18790491092956E-04
2019-04-17 12:00:00,1.20610225515735E-04,1.20610225515733E-04,1.20610225515734E-04,1.20610225515734E-04
2019-04-17 13:00:00,1.16575458555866E-04,1.16575458555865E-04,1.16575458555865E-04,1.16575458555866E-04
2019-04-17 14:00:00,1.16289208197227E-04,1.16289208197226E-04,1.16289208197226E-04,1.16289208197226E-04
2019-04-17 15:00:00,1.19175565980173E-04,1.19175565980172E-04,1.19175565980172E-04,1.19175565980173E-04
2019-04-17 16:00:00,1.22763918690259E-04,1.22763918690258E-04,1.22763918690258E-04,1.22763918690259E-04
2019-04-17 17:00:00,1.22624201253304E-04,1.22624201253303E-04,1.22624201253303E-04,1.22624201253304E-04
2019-04-17 18:00:00,1.25817255849078E-04,1.25817255849077E-04,1.25817255849078E-04,1.25817255849078E-04
2019-04-17 19:00:00,1.51303760995073E-04,1.51303760995071E-04,1.51303760995072E-04,1.51303760995073E-04
2019-04-17 20:00:00,1.56159793864847E-04,1.56159793864846E-04,1.56159793864846E-04,1.56159793864847E-04
2019-04-17 21:00:00,1.46365942308544E-04,1.46365942308543E-04,1.46365942308544E-04,1.46365942308544E-04
2019-04-17 22:00:00,1.35079499596480E-04,1.35079499596478E-04,1.35079499596479E-04,1.35079499596479E-04
2019-04-17 23:00:00,1.14854548661665E-04,1.14854548661664E-04,1.14854548661664E-04,1.14854548661665E-04
2019-04-18 00:00:00,1.03309117529879E-04,1.03309117529878E-04,1.03309117529878E-04,1.03309117529879E-04
2019-04-18 01:00:00,9.51475745662935E-05,9.51475745662925E-05,9.51475745662928E-05,9.51475745662932E-05
2019-04-18 02:00:00,8.96985945250520E-05,8.96985945250511E-05,8.96985945250514E-05,8.96985945250518E-05
2019-04-18 03:00:00,8.74358535948554E-05,8.74358535948546E-05,8.74358535948548E-05,8.74358535948552E-05
2019-04-18 04:00:00,8.85978937412365E-05,8.85978937412356E-05,8.85978937412359E-05,8.85978937412363E-05
2019-04-18 05:00:00,9.42411150972689E-05,9.42411150972680E-05,9.42411150972683E-05,9.42411150972687E-05
2019-04-18 06:00:00,1.05885370757633E-04,1.05885370757632E-04,1.05885370757632E-04,1.05885370757633E-04
2019-04-18 07:00:00,1.06723675379362E-04,1.06723675379361E-04,1.06723675379362E-04,1.06723675379362E-04
2019-04-18 08:00:00,1.13481228488669E-04,1.13481228488668E-04,1.13481228488669E-04,1.13481228488669E-04
2019-04-18 09:00:00,1.20020686086632E-04,1.20020686086631E-04,1.20020686086631E-04,1.20020686086632E-04
2019-04-18 10:00:00,1.18292960707702E-04,1.18292960707701E-04,1.18292960707701E-04,1.18292960707702E-04
2019-04-18 11:00:00,1.23186478743489E-04,1.23186478743487E-04,1.23186478743488E-04,1.23186478743488E-04
2019-04-18 12:00:00,1.22181194745886E-04,1.22181194745885E-04,1.22181194745885E-04,1.22181194745886E-04
2019-04-18 13:00:00,1.20099064161021E-04,1.20099064161020E-04,1.20099064161021E-04,1.20099064161021E-04
2019-04-18 14:00:00,1.21066862992612E-04,1.21066862992610E-04,1.21066862992611E-04,1.21066862992611E-04
2019-04-18 15:00:00,1.20865806193091E-04,1.20865806193090E-04,1.20865806193090E-04,1.20865806193091E-04
2019-04-18 16:00:00,1.17304715421923E-04,1.17304715421922E-04,1.17304715421923E-04,1.17304715421923E-04
2019-04-18 17:00:00,1.16289208197227E-04,1.16289208197226E-04,1.16289208197226E-04,1.16289208197226E-04
2019-04-18 18:00:00,1.15563359073534E-04,1.15563359073533E-04,1.15563359073533E-04,1.15563359073534E-04
2019-04-18 19:00:00,1.36531197843865E-04,1.36531197843863E-04,1.36531197843864E-04,1.36531197843864E-04
2019-04-18 20:00:00,1.57199155286097E-04,1.57199155286096E-04,1.57199155286096E-04,1.57199155286097E-04
